GKEY,TRUCK_ENTERED,EDATE,PHOUR,EXITED,PICK_YARD_POS,PICK_ROW_NBR,tv_trans_count,DROP_POS_ID,DROP_POS,DIST,DROP_ROW_NBR,DROP_POS_ID_FLD,DROP_POS_FLD,DIST_FLD,DROP_ROW_NBR_FLD,TT_MIN,TGT_TT,ROW_Feature,RTG,HAD_TROUBLE,TRK_IN_BTW,TRK_OPP,TOT,TRK_IN_ROW,TIER,AVG_30_MIN,RTG_Count
11512977,17-JAN-19 16:36:26,2019-01-17,17,17-JAN-19 17:35:57,302,J,2,80F3.A,80,682,F,80F3.A,80,692,F,34,2,11,RTG24,0,8,2,10,58,1,67.93333333,2
11509797,17-JAN-19 07:46:15,2019-01-17,8,17-JAN-19 09:28:03,438,L,2,306B2.B,306,592,B,306B2.A,306,602,B,35,2,13,RTG11,0,0,2,2,28,2,30,2
11509911,17-JAN-19 08:07:06,2019-01-17,8,17-JAN-19 09:30:31,288,L,2,356B3.C,356,392,B,356B1.A,356,402,B,35,2,13,RTG9,0,5,4,9,37,2,24.75,2
11510484,17-JAN-19 09:40:37,2019-01-17,10,17-JAN-19 11:33:18,252,L,2,430M7.A,430,282,M,430M10.E,430,292,M,35,2,3,RTG11,0,3,9,12,40,1,53.9,4
11510694,17-JAN-19 10:12:41,2019-01-17,10,17-JAN-19 11:35:33,422,I,2,252B7.B,252,630,B,252B7.B,252,640,B,35,2,16,RTG16,0,1,7,8,33,1,27.9,5
11509810,17-JAN-19 07:48:42,2019-01-17,8,17-JAN-19 08:54:42,464,H,2,306N2.B,306,618,N,306N2.B,306,628,N,35,2,6,RTG4,0,0,5,5,6,1,30,1
11509938,17-JAN-19 08:11:08,2019-01-17,8,17-JAN-19 09:16:05,368,H,2,356B2.A,356,472,B,356B3.B,356,482,B,35,2,17,RTG4,0,2,5,7,8,4,27.25,1
11510940,17-JAN-19 10:49:29,2019-01-17,11,17-JAN-19 11:38:34,430,K,2,272M3.D,272,618,M,272M3.B,272,628,M,29,1,4,RTG20,0,6,6,12,27,3,48.16666667,2
11510734,17-JAN-19 10:19:59,2019-01-17,10,17-JAN-19 11:32:30,422,I,2,306B1.A,306,576,B,306B1.A,306,586,B,35,2,16,RTG16,0,4,6,10,33,1,24.76190476,5
11512694,17-JAN-19 15:33:02,2019-01-17,16,17-JAN-19 16:47:38,367,K,2,245B1.A,245,582,B,245B1.B,245,592,B,35,2,14,RTG20,0,2,16,18,58,2,26,2
11510048,17-JAN-19 08:29:20,2019-01-17,8,17-JAN-19 09:19:47,252,L,2,430M9.A,430,282,M,430M12.D,430,292,M,36,2,3,RTG25,0,6,7,13,36,1,25.90909091,2
11510473,17-JAN-19 09:39:44,2019-01-17,10,17-JAN-19 11:25:31,110,K,2,430M8.D,430,140,M,430M9.A,430,150,M,36,2,4,RTG5,0,2,12,14,50,3,28.88888889,4
11511272,17-JAN-19 11:43:07,2019-01-17,12,17-JAN-19 12:47:41,413,K,2,417B2.C,417,456,B,417B2.C,417,466,B,36,2,14,RTG5,0,3,0,3,21,3,35.63636364,3
11511472,17-JAN-19 12:21:41,2019-01-17,12,17-JAN-19 14:38:41,183,L,2,417B1.D,417,226,B,417B1.D,417,236,B,36,2,13,RTG25,0,11,3,14,43,3,44.14285714,4
11511828,17-JAN-19 13:18:29,2019-01-17,13,17-JAN-19 15:11:35,406,I,2,114B6.D,114,752,B,114B6.B,114,762,B,36,2,16,RTG16,0,0,2,2,56,1,58.47619048,2
11512601,17-JAN-19 15:15:10,2019-01-17,15,17-JAN-19 16:18:53,223,K,2,129H5.B,129,554,H,129H4.C,129,564,H,36,2,9,RTG5,0,0,23,23,58,2,51.66666667,3
11512639,17-JAN-19 15:21:18,2019-01-17,15,17-JAN-19 18:49:59,263,K,2,259N1.B,259,464,N,259N4.D,259,474,N,36,2,3,RTG20,0,5,13,18,61,2,52.44444444,3
11510187,17-JAN-19 08:50:50,2019-01-17,9,17-JAN-19 09:46:19,83,J,2,277B2.B,277,266,B,277B2.A,277,276,B,37,2,15,RTG8,0,10,6,16,35,1,21.44444444,3
11510353,17-JAN-19 09:18:41,2019-01-17,9,17-JAN-19 10:27:10,284,I,2,260M5.D,260,484,M,260M5.C,260,494,M,37,2,6,RTG16,0,0,3,3,35,3,21.73333333,5
11511440,17-JAN-19 12:16:38,2019-01-17,12,17-JAN-19 13:20:02,288,L,2,252D5.C,252,496,D,252D5.C,252,506,D,37,2,11,RTG9,0,4,9,13,42,1,43,4
11511937,17-JAN-19 13:36:18,2019-01-17,14,17-JAN-19 14:41:37,414,I,2,176B5.D,176,698,B,176B5.C,176,708,B,37,2,16,RTG14,0,0,7,7,51,4,54.07692308,4
11512199,17-JAN-19 14:15:52,2019-01-17,14,17-JAN-19 16:24:20,214,L,2,176B1.B,176,498,B,176B1.B,176,508,B,37,2,13,RTG23,0,0,12,12,49,3,41,4
11510216,17-JAN-19 08:56:05,2019-01-17,9,17-JAN-19 10:13:54,280,K,2,260M3.C,260,480,M,260M3.C,260,490,M,38,2,4,RTG13,0,0,8,8,44,1,29.125,4
11510256,17-JAN-19 09:04:13,2019-01-17,9,17-JAN-19 10:05:23,126,I,2,430M7.C,430,156,M,430M10.C,430,166,M,38,2,6,RTG6,0,6,4,10,36,4,27.5,5
11510282,17-JAN-19 09:08:28,2019-01-17,9,17-JAN-19 10:06:30,306,K,2,430M8.A,430,336,M,430M10.E,430,346,M,38,2,4,RTG13,0,7,1,8,46,2,23.6,4
11511366,17-JAN-19 12:04:18,2019-01-17,12,17-JAN-19 13:11:46,161,I,2,451E1.D,451,170,E,451E1.B,451,180,E,38,2,13,RTG6,0,0,17,17,44,1,31,4
11509811,17-JAN-19 07:48:52,2019-01-17,8,17-JAN-19 09:01:10,157,I,2,453E4.B,453,164,E,453E5.C,453,174,E,39,2,13,RTG6,0,5,6,11,22,1,39.28571429,2
11510201,17-JAN-19 08:50:21,2019-01-17,9,17-JAN-19 10:23:12,425,K,2,241D2.B,241,644,D,241D2.B,241,654,D,39,2,12,RTG20,0,0,13,13,41,2,31.16666667,4
11510339,17-JAN-19 09:17:55,2019-01-17,9,17-JAN-19 10:26:50,430,K,2,260M5.C,260,630,M,260M5.B,260,640,M,39,2,4,RTG20,0,0,15,15,48,2,21.92307692,4
11510597,17-JAN-19 09:59:07,2019-01-17,10,17-JAN-19 11:07:10,414,L,2,260M8.B,260,614,M,260M7.E,260,624,M,39,2,3,RTG11,0,3,7,10,38,3,38.36363636,4
11511208,17-JAN-19 11:32:52,2019-01-17,12,17-JAN-19 13:29:43,465,I,2,255B6.D,255,670,B,255B6.B,255,680,B,39,2,16,RTG16,0,2,5,7,34,2,24.3,4
11511972,17-JAN-19 13:40:36,2019-01-17,14,17-JAN-19 14:53:34,352,I,2,134N3.A,134,678,N,134N3.A,134,688,N,39,2,5,RTG14,0,0,9,9,52,1,49.25,4
11512002,17-JAN-19 13:45:23,2019-01-17,14,17-JAN-19 14:56:28,238,K,2,430M3.D,430,268,M,430M3.B,430,278,M,39,2,4,RTG13,0,10,2,12,42,1,50.83333333,4
11512165,17-JAN-19 14:09:31,2019-01-17,14,17-JAN-19 15:30:28,222,L,2,176B2.B,176,506,B,176B3.A,176,516,B,39,2,13,RTG25,0,1,9,10,44,1,48.5,4
11512181,17-JAN-19 14:13:11,2019-01-17,14,17-JAN-19 15:24:21,361,J,2,463B1.A,463,358,B,463B2.D,463,368,B,39,2,15,RTG24,0,0,11,11,69,1,107.5,5
11512411,17-JAN-19 14:45:18,2019-01-17,15,17-JAN-19 16:00:49,435,L,2,245B3.A,245,650,B,245B3.A,245,660,B,39,2,13,RTG11,0,2,11,13,52,1,57.3125,3
11512769,17-JAN-19 15:47:20,2019-01-17,16,17-JAN-19 17:05:00,334,J,2,284A3.A,284,510,A,284A3.A,284,520,A,39,2,16,RTG24,0,4,11,15,64,1,98,2
11512976,17-JAN-19 16:36:02,2019-01-17,17,17-JAN-19 17:40:30,406,I,2,426E2.D,426,440,E,426E2.D,426,450,E,39,2,13,RTG16,0,5,8,13,40,1,54.5,2
11510080,17-JAN-19 08:35:32,2019-01-17,9,17-JAN-19 09:41:30,67,L,2,277B3.D,277,250,B,277B3.C,277,260,B,40,2,13,RTG25,0,5,8,13,36,1,26,4
11511492,17-JAN-19 12:24:43,2019-01-17,12,17-JAN-19 13:23:35,314,H,2,418D5.C,418,356,D,418D5.C,418,366,D,40,2,15,RTG4,0,0,11,11,17,3,50.75,2
11511420,17-JAN-19 12:13:34,2019-01-17,12,17-JAN-19 15:00:58,217,K,2,245B8.A,245,432,B,245B8.A,245,442,B,40,2,14,RTG12,0,0,11,11,24,3,19.57142857,3
11512541,17-JAN-19 15:06:16,2019-01-17,15,17-JAN-19 16:20:15,185,J,2,381A1.D,381,264,A,381A1.D,381,274,A,40,2,16,RTG7,0,13,16,29,67,2,92.85,3
11509700,17-JAN-19 07:25:18,2019-01-17,7,17-JAN-19 08:35:17,234,I,2,356B4.B,356,338,B,356B5.A,356,348,B,41,2,16,RTG6,0,0,8,8,16,1,59.5,2
11511395,17-JAN-19 12:08:41,2019-01-17,12,17-JAN-19 14:18:50,241,I,2,417B1.C,417,284,B,417B1.C,417,294,B,41,2,16,RTG6,0,0,23,23,49,1,28.42857143,4
11511667,17-JAN-19 12:53:49,2019-01-17,13,17-JAN-19 13:53:53,337,I,2,255B4.C,255,542,B,255B4.B,255,552,B,41,2,16,RTG10,0,9,11,20,62,2,18.11111111,2
11511846,17-JAN-19 13:21:26,2019-01-17,13,17-JAN-19 14:31:33,77,L,2,245B6.B,245,292,B,245B6.B,245,302,B,41,2,13,RTG9,0,6,6,12,39,1,54.86666667,2
11511992,17-JAN-19 13:43:36,2019-01-17,14,17-JAN-19 15:20:56,155,L,2,463B3.A,463,152,B,463B4.D,463,162,B,41,2,13,RTG25,0,7,3,10,42,2,69.94444444,4
11512211,17-JAN-19 14:17:51,2019-01-17,14,17-JAN-19 15:31:58,243,I,2,277B1.D,277,426,B,277B1.D,277,436,B,41,2,16,RTG14,0,10,2,12,47,3,51.93333333,4
11512846,17-JAN-19 16:06:09,2019-01-17,16,17-JAN-19 17:23:06,72,I,2,356B7.D,356,176,B,242B1.A,242,300,B,41,2,16,RTG14,0,7,2,9,41,1,35.35,2
11509717,17-JAN-19 07:29:48,2019-01-17,7,17-JAN-19 08:48:22,207,L,2,419B1.C,419,248,B,419B1.C,419,258,B,42,2,13,RTG25,0,1,7,8,20,2,20.28571429,2
11510072,17-JAN-19 08:29:43,2019-01-17,8,17-JAN-19 09:44:31,72,I,2,284B1.D,284,248,B,284B1.D,284,258,B,42,2,16,RTG6,0,13,0,13,30,2,21.44444444,2
11510091,17-JAN-19 08:37:06,2019-01-17,9,17-JAN-19 09:47:09,367,L,2,222D3.B,222,605,D,222D3.B,222,615,D,42,2,11,RTG11,0,0,3,3,37,1,26.25,4
11510124,17-JAN-19 08:40:41,2019-01-17,9,17-JAN-19 10:50:22,114,J,2,222N1.B,222,352,N,222N3.C,222,362,N,42,2,4,RTG8,0,6,10,16,34,1,41.77777778,3
11510260,17-JAN-19 09:05:11,2019-01-17,9,17-JAN-19 10:17:43,164,L,2,430M7.D,430,194,M,430M1.D,430,204,M,42,2,3,RTG9,0,6,3,9,40,3,27.54545455,4
11510959,17-JAN-19 10:52:32,2019-01-17,11,17-JAN-19 12:25:19,180,J,2,430M3.A,430,210,M,430M7.C,430,220,M,31,2,5,RTG7,0,13,5,18,49,1,54.40909091,2
11512827,17-JAN-19 16:01:21,2019-01-17,16,17-JAN-19 17:08:37,302,H,2,452B1.B,452,310,B,452B3.C,452,320,B,42,2,17,RTG2,0,5,1,6,11,2,109.75,1
11510719,17-JAN-19 10:17:09,2019-01-17,10,17-JAN-19 11:47:59,414,H,2,430M5.A,430,444,M,430M9.E,430,454,M,42,2,7,RTG2,0,3,1,4,7,1,39,2
11510958,17-JAN-19 10:52:37,2019-01-17,11,17-JAN-19 12:13:23,367,K,2,255B8.B,255,572,B,255B8.A,255,582,B,46,2,14,RTG5,0,1,7,8,28,3,49.25,2
11511251,17-JAN-19 11:39:48,2019-01-17,12,17-JAN-19 13:00:33,126,I,2,430M4.D,430,156,M,430M6.A,430,166,M,42,2,6,RTG6,0,0,13,13,38,2,26,4
11511318,17-JAN-19 11:55:30,2019-01-17,12,17-JAN-19 13:15:34,327,L,2,451E1.B,451,336,E,451E1.A,451,346,E,42,2,10,RTG9,0,0,13,13,44,2,20.90909091,4
11511969,17-JAN-19 13:40:12,2019-01-17,14,17-JAN-19 15:19:56,430,K,2,260D1.C,260,630,D,260D1.C,260,640,D,42,2,12,RTG20,0,0,7,7,43,1,45.66666667,4
11512082,17-JAN-19 13:58:05,2019-01-17,14,17-JAN-19 15:30:02,219,K,2,381A2.A,381,298,A,381A2.A,381,308,A,42,2,15,RTG5,0,0,10,10,45,1,62.53846154,4
11512253,17-JAN-19 14:22:45,2019-01-17,14,17-JAN-19 16:17:30,230,K,2,356B7.D,356,334,B,242B6.A,242,458,B,42,2,14,RTG5,0,9,7,16,53,3,57.125,4
11512887,17-JAN-19 16:14:34,2019-01-17,16,17-JAN-19 17:59:37,209,K,2,439M12.E,439,230,M,439M12.C,439,240,M,42,2,4,RTG20,0,20,2,22,47,2,46.05882353,2
11510073,17-JAN-19 08:33:58,2019-01-17,9,17-JAN-19 09:31:53,419,K,2,453E2.C,453,426,E,453E2.A,453,436,E,43,2,11,RTG20,0,0,11,11,32,1,21.5,4
11510237,17-JAN-19 09:01:53,2019-01-17,9,17-JAN-19 10:29:29,370,K,2,260M4.B,260,570,M,260M4.E,260,580,M,43,2,4,RTG5,0,0,7,7,46,3,28.22222222,4
11510967,17-JAN-19 10:53:12,2019-01-17,11,17-JAN-19 12:08:18,452,L,2,288F2.A,288,624,F,288F2.A,288,634,F,43,2,9,RTG11,0,4,7,11,33,3,23.21428571,2
11510966,17-JAN-19 10:53:46,2019-01-17,11,17-JAN-19 13:15:48,179,L,2,451E1.A,451,188,E,451E3.B,451,198,E,95,3,10,RTG25,0,2,0,2,34,3,23.21428571,2
11509560,17-JAN-19 06:58:45,2019-01-17,7,17-JAN-19 08:02:16,180,J,2,434M1.B,434,206,M,434M1.B,434,216,M,44,2,5,RTG21,0,0,2,2,10,1,5,2
11510128,17-JAN-19 08:41:44,2019-01-17,9,17-JAN-19 09:48:47,164,L,2,430M9.C,430,194,M,CHS,0,634,0,44,2,3,RTG9,0,10,2,12,39,1,23,4
11510765,17-JAN-19 10:24:07,2019-01-17,10,17-JAN-19 12:10:33,452,L,2,430M5.B,430,482,M,430M7.C,430,492,M,44,2,3,RTG11,0,0,8,8,26,1,29.47619048,4
11511778,17-JAN-19 13:11:12,2019-01-17,13,17-JAN-19 14:33:18,368,H,2,172B2.A,172,656,B,172B2.A,172,666,B,44,2,17,RTG4,0,4,11,15,20,1,43.75,1
11511895,17-JAN-19 13:28:59,2019-01-17,13,17-JAN-19 14:45:10,406,L,2,272M9.E,272,594,M,272M9.B,272,604,M,44,2,3,RTG11,0,0,8,8,41,3,62.125,2
11511963,17-JAN-19 13:39:28,2019-01-17,14,17-JAN-19 14:48:24,418,I,2,176B4.C,176,702,B,176B4.A,176,712,B,44,2,16,RTG16,0,0,3,3,51,2,49.25,4
11512273,17-JAN-19 14:24:59,2019-01-17,14,17-JAN-19 15:48:18,330,J,2,176B1.D,176,614,B,176B3.D,176,624,B,44,2,15,RTG24,0,8,2,10,70,2,95.83333333,5
11510027,17-JAN-19 08:25:43,2019-01-17,8,17-JAN-19 10:06:51,122,L,2,484C3.D,484,98,C,484C3.D,484,108,C,45,2,12,RTG25,0,1,12,13,35,2,27.25,2
11510625,17-JAN-19 10:03:38,2019-01-17,10,17-JAN-19 11:06:53,156,K,2,122B4.D,122,494,B,122B4.C,122,504,B,45,2,14,RTG5,0,0,10,10,40,3,54.31578947,4
11511575,17-JAN-19 12:38:57,2019-01-17,13,17-JAN-19 14:00:52,160,K,2,168B1.A,168,452,B,168B1.A,168,462,B,45,2,14,RTG12,0,1,11,12,34,3,53.5,2
11511783,17-JAN-19 13:11:33,2019-01-17,13,17-JAN-19 14:19:53,364,K,2,430M1.A,430,394,M,430M5.E,430,404,M,45,2,4,RTG13,0,8,4,12,41,1,60.875,2
11512611,17-JAN-19 15:16:35,2019-01-17,15,17-JAN-19 16:19:27,209,K,2,245B3.C,245,424,B,245B3.C,245,434,B,45,2,14,RTG5,0,3,20,23,59,2,52.45454545,3
11512765,17-JAN-19 15:46:20,2019-01-17,16,17-JAN-19 16:51:48,345,L,2,271B1.A,271,534,B,271B1.A,271,544,B,45,2,13,RTG11,0,7,6,13,45,2,47.76470588,2
11510976,17-JAN-19 10:55:42,2019-01-17,11,17-JAN-19 13:12:12,171,L,2,149B2.C,149,482,B,149B2.B,149,492,B,61,3,13,RTG9,0,1,1,2,34,3,21,2
11511658,17-JAN-19 12:52:20,2019-01-17,13,17-JAN-19 14:13:55,370,K,2,176B8.D,176,654,B,176B8.C,176,664,B,46,2,14,RTG13,0,9,4,13,38,1,41,2
11512050,17-JAN-19 13:53:09,2019-01-17,14,17-JAN-19 15:13:19,239,I,2,105D1.B,105,594,D,105D1.A,105,604,D,46,2,14,RTG6,0,17,1,18,52,3,57.5,4
11512560,17-JAN-19 15:08:44,2019-01-17,15,17-JAN-19 16:25:53,126,L,2,122B1.B,122,464,B,122B2.A,122,474,B,46,2,13,RTG23,0,9,6,15,53,3,42.69230769,3
11513009,17-JAN-19 16:43:41,2019-01-17,17,17-JAN-19 19:03:31,334,J,2,264M5.A,264,530,M,264M7.C,264,540,M,46,2,5,RTG9,0,0,6,6,59,2,67.1,2
11510433,17-JAN-19 09:33:37,2019-01-17,10,17-JAN-19 10:42:33,356,J,2,376E1.D,376,440,E,376E1.D,376,450,E,47,2,12,RTG7,0,0,5,5,45,2,56.85714286,4
11511403,17-JAN-19 12:10:25,2019-01-17,12,17-JAN-19 13:20:00,360,I,2,272M7.E,272,548,M,272M7.D,272,558,M,47,2,6,RTG10,0,0,13,13,50,2,28.42857143,4
11511411,17-JAN-19 12:11:35,2019-01-17,12,17-JAN-19 13:30:21,238,K,2,430M4.E,430,268,M,430M7.D,430,278,M,47,2,4,RTG12,0,0,10,10,24,3,15.16666667,3
11511600,17-JAN-19 12:42:13,2019-01-17,13,17-JAN-19 13:57:26,219,L,2,245B8.D,245,434,B,245B8.D,245,444,B,47,2,13,RTG25,0,8,3,11,42,2,36.85714286,2
11511882,17-JAN-19 13:26:42,2019-01-17,13,17-JAN-19 15:10:34,327,I,2,463B5.D,463,324,B,463B5.C,463,334,B,47,2,16,RTG14,0,0,4,4,51,1,58,2
11511924,17-JAN-19 13:34:06,2019-01-17,14,17-JAN-19 15:10:04,361,J,2,463B4.C,463,358,B,463B4.B,463,368,B,47,2,15,RTG24,0,0,8,8,67,1,69.2,5
11510068,17-JAN-19 08:33:45,2019-01-17,9,17-JAN-19 09:47:58,73,L,2,257B4.B,257,276,B,257B4.B,257,286,B,48,2,13,RTG25,0,4,9,13,35,1,26,4
11510987,17-JAN-19 10:57:03,2019-01-17,11,17-JAN-19 12:37:42,352,K,2,272M4.A,272,540,M,272M3.D,272,550,M,61,3,4,RTG5,0,4,5,9,28,1,55,2
11511922,17-JAN-19 13:33:48,2019-01-17,14,17-JAN-19 15:18:12,238,K,2,114H5.B,114,584,H,114H5.B,114,594,H,48,2,9,RTG13,0,10,3,13,40,3,41.77777778,4
11511932,17-JAN-19 13:35:37,2019-01-17,14,17-JAN-19 14:49:13,423,K,2,255B2.B,255,628,B,255B2.A,255,638,B,48,2,14,RTG20,0,0,6,6,41,3,41.77777778,4
11510158,17-JAN-19 08:46:02,2019-01-17,9,17-JAN-19 10:08:32,142,I,2,484C2.B,484,118,C,484C2.B,484,128,C,49,2,15,RTG10,0,7,4,11,33,3,26.77777778,5
11510205,17-JAN-19 08:53:56,2019-01-17,9,17-JAN-19 10:11:12,141,K,2,453E1.C,453,148,E,453E1.C,453,158,E,49,2,11,RTG5,0,0,5,5,42,3,28.71428571,4
11511959,17-JAN-19 13:39:21,2019-01-17,14,17-JAN-19 14:57:21,314,H,2,430M1.C,430,344,M,430M3.A,430,354,M,49,2,7,RTG2,0,0,4,4,18,2,44.28571429,2
11511904,17-JAN-19 13:30:12,2019-01-17,14,17-JAN-19 14:48:53,352,I,2,176B6.D,176,636,B,176B6.C,176,646,B,49,2,16,RTG14,0,0,5,5,51,2,59.14285714,4
11511911,17-JAN-19 13:32:20,2019-01-17,14,17-JAN-19 15:18:54,239,I,2,463B4.B,463,236,B,463B4.A,463,246,B,49,2,16,RTG6,0,12,7,19,52,2,57.96428571,4
11511940,17-JAN-19 13:36:29,2019-01-17,14,17-JAN-19 15:06:08,334,I,2,114H5.C,114,680,H,114H5.A,114,690,H,49,2,11,RTG14,0,0,8,8,52,1,54.07692308,4
11511984,17-JAN-19 13:42:08,2019-01-17,14,17-JAN-19 15:42:27,221,J,2,381A3.D,381,300,A,381A3.B,381,310,A,49,2,16,RTG21,0,6,9,15,68,3,103.2,5
11512775,17-JAN-19 15:47:59,2019-01-17,16,17-JAN-19 17:14:14,338,K,2,242B3.D,242,556,B,242B3.D,242,566,B,49,2,14,RTG20,0,3,19,22,59,1,28.15384615,2
11509592,17-JAN-19 07:05:08,2019-01-17,7,17-JAN-19 08:26:49,206,J,2,430M13.B,430,236,M,434M2.A,434,242,M,50,2,5,RTG21,0,0,4,4,12,1,12.83333333,2
11509980,17-JAN-19 08:17:17,2019-01-17,8,17-JAN-19 09:29:43,413,K,2,257B5.C,257,616,B,257B5.D,257,626,B,50,2,14,RTG13,0,0,8,8,25,4,2,2
11510140,17-JAN-19 08:43:51,2019-01-17,9,17-JAN-19 10:27:57,183,J,2,149B7.B,149,494,B,149B7.C,149,504,B,50,2,15,RTG8,0,1,16,17,35,3,35.33333333,3
11510210,17-JAN-19 08:54:51,2019-01-17,9,17-JAN-19 10:38:08,311,J,2,241D2.C,241,530,D,241D2.C,241,540,D,50,2,13,RTG21,0,2,9,11,37,1,20.7,3
11510254,17-JAN-19 09:02:45,2019-01-17,9,17-JAN-19 10:47:50,352,K,2,306M2.B,306,506,M,306M2.B,306,516,M,50,2,4,RTG5,0,0,8,8,46,2,27.6,4
11510266,17-JAN-19 09:06:01,2019-01-17,9,17-JAN-19 10:40:02,364,K,2,260M5.A,260,564,M,260M4.D,260,574,M,50,2,4,RTG5,0,0,9,9,46,2,27,4
11510796,17-JAN-19 10:29:09,2019-01-17,10,17-JAN-19 12:19:07,206,I,2,222B2.A,222,444,B,222B3.A,222,454,B,50,2,16,RTG14,0,5,3,8,30,3,20.95833333,5
11510983,17-JAN-19 10:57:21,2019-01-17,11,17-JAN-19 13:29:18,365,L,2,451E1.B,451,374,E,451E3.C,451,384,E,110,3,10,RTG9,0,3,0,3,35,1,22.0625,2
11511694,17-JAN-19 12:57:27,2019-01-17,13,17-JAN-19 14:21:53,421,K,2,463B6.B,463,418,B,463B6.A,463,428,B,50,2,14,RTG5,0,1,3,4,41,1,41,2
11511760,17-JAN-19 13:08:05,2019-01-17,13,17-JAN-19 14:47:42,352,I,2,176B6.C,176,636,B,176B7.D,176,646,B,50,2,16,RTG14,0,0,2,2,62,1,57.69230769,2
11511960,17-JAN-19 13:39:01,2019-01-17,14,17-JAN-19 15:00:17,280,K,2,176B4.A,176,564,B,176B5.D,176,574,B,50,2,14,RTG5,0,0,5,5,41,3,50.11111111,4
11512485,17-JAN-19 14:57:22,2019-01-17,15,17-JAN-19 16:36:27,152,K,2,452B3.D,452,160,B,452B3.A,452,170,B,50,2,14,RTG5,0,4,14,18,54,3,52.61538462,3
11512848,17-JAN-19 16:05:38,2019-01-17,16,17-JAN-19 17:40:01,259,K,2,271B1.D,271,448,B,271B1.D,271,458,B,50,2,14,RTG20,0,16,5,21,52,2,35.58333333,2
11512862,17-JAN-19 16:09:08,2019-01-17,16,17-JAN-19 17:21:41,226,L,2,252B2.C,252,434,B,252B3.C,252,444,B,50,2,13,RTG23,0,7,6,13,44,1,35.58823529,2
11509570,17-JAN-19 07:01:31,2019-01-17,7,17-JAN-19 08:19:24,202,J,2,306B3.C,306,356,B,306B3.C,306,366,B,51,2,15,RTG21,0,0,3,3,9,1,12.83333333,2
11509954,17-JAN-19 08:13:16,2019-01-17,8,17-JAN-19 09:21:08,130,I,2,430M10.A,430,160,M,430M12.C,430,170,M,51,2,6,RTG6,0,2,9,11,26,3,16.90909091,2
11509962,17-JAN-19 08:14:17,2019-01-17,8,17-JAN-19 09:21:14,138,I,2,114H1.B,114,484,H,114H1.B,114,494,H,51,2,11,RTG6,0,2,10,12,27,1,19,2
11510530,17-JAN-19 09:47:10,2019-01-17,10,17-JAN-19 11:14:18,468,L,2,260M6.A,260,668,M,260M6.E,260,678,M,51,2,3,RTG11,0,9,2,11,38,1,50.19047619,4
11511218,17-JAN-19 11:34:39,2019-01-17,12,17-JAN-19 13:21:18,223,K,2,181F1.A,181,502,F,181F1.A,181,512,F,51,2,10,RTG13,0,0,2,2,22,4,35.7,3
11511507,17-JAN-19 12:26:18,2019-01-17,12,17-JAN-19 13:51:11,88,I,2,430M4.D,430,118,M,430M4.A,430,128,M,51,2,6,RTG6,0,1,25,26,54,1,26.375,4
11511536,17-JAN-19 12:32:38,2019-01-17,13,17-JAN-19 13:56:09,370,K,2,334B2.D,334,496,B,334B3.D,334,506,B,51,2,14,RTG13,0,7,5,12,31,4,23.66666667,2
11511869,17-JAN-19 13:24:58,2019-01-17,13,17-JAN-19 14:48:18,406,L,2,172B2.B,172,694,B,172B2.B,172,704,B,51,2,13,RTG11,0,0,6,6,40,2,56.70588235,2
11511894,17-JAN-19 13:29:00,2019-01-17,13,17-JAN-19 15:48:15,222,L,2,356B7.D,356,326,B,364C5.B,364,328,C,51,2,13,RTG25,0,2,6,8,42,1,62.125,2
11509707,17-JAN-19 07:27:08,2019-01-17,7,17-JAN-19 09:21:55,465,I,2,453E5.D,453,472,E,453E5.A,453,482,E,52,2,13,RTG10,0,3,2,5,17,3,59.5,2
11510295,17-JAN-19 09:10:20,2019-01-17,9,17-JAN-19 10:39:22,309,J,2,241D2.D,241,528,D,241D2.D,241,538,D,52,2,13,RTG21,0,0,9,9,37,1,22.5,3
11511447,17-JAN-19 12:17:52,2019-01-17,12,17-JAN-19 13:55:07,257,K,2,306B1.D,306,411,B,306B1.D,306,421,B,52,2,14,RTG12,0,0,13,13,26,2,21.4,3
11512083,17-JAN-19 13:58:28,2019-01-17,14,17-JAN-19 15:45:46,155,I,2,463B3.D,463,152,B,463B3.C,463,162,B,52,2,16,RTG6,0,0,16,16,49,1,39.5,4
11510126,17-JAN-19 08:41:14,2019-01-17,9,17-JAN-19 10:00:37,167,I,2,453E1.C,453,174,E,453E2.D,453,184,E,53,2,13,RTG10,0,8,3,11,33,1,24.8,5
11510141,17-JAN-19 08:44:21,2019-01-17,9,17-JAN-19 10:01:44,234,K,2,430M9.E,430,264,M,430M11.A,430,274,M,53,2,4,RTG12,0,4,6,10,38,2,24.14285714,4
11510377,17-JAN-19 09:25:00,2019-01-17,9,17-JAN-19 10:36:43,121,J,2,149B6.D,149,432,B,149B6.C,149,442,B,53,2,15,RTG8,0,7,9,16,42,1,35.28571429,3
11512011,17-JAN-19 13:46:39,2019-01-17,14,17-JAN-19 15:12:24,414,H,2,122B3.D,122,752,B,122B3.C,122,762,B,53,2,17,RTG2,0,0,5,5,20,1,43,2
11511842,17-JAN-19 13:20:37,2019-01-17,13,17-JAN-19 14:27:55,438,J,2,430M1.E,430,468,M,430M4.B,430,478,M,53,2,5,RTG24,0,0,6,6,65,2,61.66666667,2
